date,content,author
2024-06-12 21:58,#3000点保卫战又打响？底部在哪？#,纯点下周有漂
2024-06-12 21:58,:全球资本大狂欢，A股明天泸指涨1.5%应该没问题！,AB773826
2024-06-12 21:57,[大笑]买在无人问津处！！！！买在绝望处！！！！,等择7
2024-06-12 21:55,两市不到7000亿，啥也不是,草根叔叔
2024-06-12 21:53,请你发声给你多少点利润？#高盛发声：中国市场已现复苏信号#,斐然高雅地玉天痕
2024-06-12 21:51,今日复盘总结及明日走势分析,大老粗占俩字
2024-06-12 21:46,等方向，等量能,nice1690
2024-06-12 21:45,夜已深，关于明日A股的行情，我再强调几点，防止有人没有看到：,龙头股打板
2024-06-12 21:44,标普500，在20年还是3000，24年都涨到5000了！,非法市场
2024-06-12 21:43,A股：这样的走势太精彩了，看空的哭了、看多的笑了，明天这样走,米运亨通18
2024-06-12 21:41,数一数大A这两年创造的新词,成功发射百分百
2024-06-12 21:39,转发,悟道在心是何方
2024-06-12 21:39,只有羡慕的份,股友DnKBMc
2024-06-12 21:38,关于明天A股的行情，我还要强调一下，以防有人没有看到:,龙头股打板
2024-06-12 21:38,2024年初破历史大底，难道不明白吗？,金釜邦1313
2024-06-12 21:38,给小孩，不一定对，但就是想传达一个想法，努力学习，好好锻炼,七十三只蚂蚁
2024-06-12 21:33,忠言砺耳：结束停摆，黄金爆点今天选出3只股票,郭世忠_忠言砺耳
2024-06-12 21:32,没有对比就没有伤害,一只小散27
2024-06-12 21:31,A股：不出意外的话，明天6月13日，市场将这样走,风哥寻龙头
2024-06-12 21:31,小盘股的修复只能当反弹。创了新低的耐心持有，创新低一天之内的加仓做一把高抛的T。,Lnception888
2024-06-12 21:30,明天市场如何演绎？？？,有魄力的新情雅7
2024-06-12 21:28,特别注意！A股止跌回升，机会终于已经出现，深度剖析,福建涨停王新
2024-06-12 21:28,从分类指数的走势中你品出了什么？,老道长139675
2024-06-12 21:25,【大盘解析  0612期】,张月鹿先森
2024-06-12 21:25,突发，预告这个消息将影响全球股市涨跌？,淼月_shhuhe
2024-06-12 21:25,如果一个票基本面非常好，每年一直很赚钱，然后每年也一直分红很多，但是这样一直除权,被占用的网名
2024-06-12 21:24,一个重要信号！散户做好准备，接下来，A股行情会怎样走？,股Ncslrr
2024-06-12 21:20,20240612[量化技术分析]A股主要指数每日收评,spike_技术分析
2024-06-12 21:19,江湖有“5穷6绝7翻身”之说，现在已经是6月中旬，还有半个月就进入了下半年的政策投放期，熬住啊！,坏蛋林
2024-06-12 21:18,明天A股怎么走？到底是涨是跌？我做了一个大胆的预判,nlzyxz
2024-06-12 21:15,内蒙古双杰塞都电气有限公司，拥有数字化展厅，智能化、自动化产线（光伏支架、储能集,深圳CBD
2024-06-12 21:10,降息要来了吗？CPI之后，美元、黄金、RMB走出非农后的相反行情，市场究竟怎么看？,陆家嘴女狼
2024-06-12 21:08,哎倒在了黎明前明天又要大涨了,股友3512r51U11
2024-06-12 21:08,三千点绝对要跌穿,生财如意得露娜
2024-06-12 21:06,$创业板(SZ395004)$$上证指数(SH000001)$$沪深300(SZ,幂思维
2024-06-12 21:05,这两个月肯定有一波行情#高盛发声：中国市场已现复苏信号#,张婷是个好菇凉
2024-06-12 21:01,黎明前的黑暗终将被冲破！3000点防线坚不可摧！,稀缺独龙wyczl123
2024-06-12 20:58,明天如果不涨，那估计就是宁德拖累的,突破历史123
2024-06-12 20:58,美国通胀数据来了。美股又找到上涨理由了,龙头股打板
2024-06-12 20:56,开大了！深夜突传利好！不耽误A股3000保卫战！,龙行天下虎L
2024-06-12 20:55,3000点多会可以远离呢#高盛发声：中国市场已现复苏信号#,孝义阿伟
2024-06-12 20:55,竟然还有比我菜的韭菜[得意],奋生1681988726
2024-06-12 20:53,股市随心笔记（6月12日）,东方财富第一散
2024-06-12 20:53,狐导上期预测大盘今天惯性低开后会反抽3035附近，压力位在3042之上的缺口，今,短__炒__狐__狸
2024-06-12 20:53,今天这个缩量反弹算怎么回事？,老刘说股市
2024-06-12 20:53,握草！标普指数涨破天花板了，a股十几年能保住三千点嘛？,大发多谋得老夫子
2024-06-12 20:52,今晚大事，A股迎来考验,narjdj
2024-06-12 20:50,文化传媒，电子元件板块，没上车的周四挑选龙头上车即可。,百灵鸟识盘o
2024-06-12 20:50,高盛懂个毛线，贝莱德基金刚刚哭着出门你又来大放厥词。#高盛发声：中国市场已现复苏,热情的馨若蝶6
2024-06-12 20:50,晚上8:40   利好来了！明天A股又稳啦！,龙头股打板
2024-06-12 20:50,减仓,阿木木的日记本
2024-06-12 20:50,谁都怕有真材实料的。。。既爱也恨。。。但还都想引进先进技术。。。$上证指数(SH,feeling2016
2024-06-12 20:47,明天A股怎么走？到底是涨是跌？我做了一个大胆的预判,辉哥实战分析
2024-06-12 20:45,爆展涨九哥,暴涨张九哥
2024-06-12 20:44,我就问两亿股民里有几个信你的，是几个，是几个，是几个。#高盛发声：中国市场已现复,大A被量化拱市了
2024-06-12 20:44,该反弹了！,股友HK60828
2024-06-12 20:44,没有量,基民3U668I8120
2024-06-12 20:43,对6月13日沪深两市机会与风险预测：6月11日盘后对6月12日上证指数深证成指区间预测精确率分别为99.7、99.99%,余品鸿
2024-06-12 20:43,拉到吧，#高盛发声：中国市场已现复苏信号#,大胖子859
2024-06-12 20:41,6-12逻辑复盘，大盘地量见底，紧跟阶段性主线，出击正当时，把握复利机会！,逻辑总舵
2024-06-12 20:41,预期反弹,多柴废神
2024-06-12 20:40,想要靠着炒股为生，其实需要以下三个条件,谈股论锌
2024-06-12 20:40,中国第一届车路云无人驾驶挑战赛，6月16日在天津开启！盘后，天津大消息：【国内外,神州万里超级韭菜
2024-06-12 20:38,6月12日市场核心龙头点评：2024年的10倍妖股正丹股份再次涨停板，明天是风险,悟道猎龙
2024-06-12 20:38,大盘缩量反弹，到底了吗？能不能上车,善水怀谷
2024-06-12 20:38,预计11月降息那意思A还要波动5个月,股友6308089p9z
2024-06-12 20:37,年近6旬，烟酒戒了，麻将戒了，这股票怎么就这么难戒呢？,n513513699839166
2024-06-12 20:36,有交易者朋友问我：猫妹，在交易中心态不好执行力差怎么解决。答：其实有这个问题的交,猫神小师妹
2024-06-12 20:36,明日沪深两市研判,余品鸿
2024-06-12 20:33,35万实盘新的挑战，今天收盘37.9万，距离百万还差62.1万。今天盘中是减了又,chaoshou22
2024-06-12 20:33,为深入贯彻落实中共中央政治局会议精神，按照国务院常务会议和全国切实做好保交房工作,股友c68Y283377
2024-06-12 20:29,想让韭菜接单盘，自己跑路#高盛发声：中国市场已现复苏信号#,体贴的东方不败
2024-06-12 20:28,明天A股必涨，但我却十分的伤心难过，你知道是为什么吗？,股海新大陆
2024-06-12 20:24,股民基本逢反弹必出不回头走了，你有能力涨到10万上与我无关,牛股神君
2024-06-12 20:24,继续缩量至7000亿以下，已经躺平！,三羊论财
2024-06-12 20:22,保证不会跌破3000点；为什么只买蔚蓝锂芯而不买其它股票呢？这样的行情很多散户真,南城释小龙
2024-06-12 20:22,豪哥实战A股：明天高低切换留一手，大盘走势已定，大盘会这样走！,豪哥实战
2024-06-12 20:21,强强联合商业航天,度V势
2024-06-12 20:20,6.12 等今晚事件落地一切都将明朗,只涨不跌大牛弟
2024-06-12 20:18,大A反弹会不会延续，我来说说我的观点！,范庄小李
2024-06-12 20:17,[看多][看多][看多]#高盛发声：中国市场已现复苏信号#,好运东哥
2024-06-12 20:17,大科技产业链爆发利好！ “科特估”是否迎来上车良机？,龙头股打板
2024-06-12 20:16,迷茫的季节仍然憧憬未来,lifehand
2024-06-12 20:16,中国市场复苏只能说是个信号，得经过各行各业努力改变，提高生产力。才能体现质的变化,TYzqs
2024-06-12 20:15,没T成，变加仓了，还好看样子还不错，看明天吧，希望能做个隔夜T#高盛发声：中国市,基本差评
2024-06-12 20:15,胡锡进：今天涨了4563元，总亏损5.43万！,清流财记
2024-06-12 20:11,10年磨一剑，别怕，！,自食其力
2024-06-12 20:10,看着很硬啊,股友3qCRQh
2024-06-12 20:10,今晚重要消息！今天是6月12号周三晚上,龙头股打板
2024-06-12 20:08,A股：预判全对，明天周四，（6月13号）明天大盘走势已定，大盘会这样走！！！,A神长红九哥
2024-06-12 20:06,什么是电力芯片？,宏观笔记
2024-06-12 20:06,明天大盘肯定跌，还是观望为主。,龙年行大运发大财
2024-06-12 20:05,美国鬼子股市的几只头部票涨势如鸿，不停的新高。现在全球去美元化，美元又印的太多了,顺利的席逸凡1
2024-06-12 20:04,今天大盘如愿收红！,Ncslrr
2024-06-12 20:04,明日预判，冲高震荡,国际金投
2024-06-12 20:03,#高盛发声：中国市场已现复苏信号#,翡翠高雅的周伯通
2024-06-12 20:03,迎来缩量普反，仍需留意行情的反复,腾占blog
2024-06-12 20:01,最新消息！今天是6月12号晚上刚得知一个重要消息，欧盟搞事情，让人异常气愤，到底发生什么？马上告诉给所有人：,龙霸股市
2024-06-12 20:00,缩量，一看就知道没什么人玩了,天降神韵
2024-06-12 19:59,Day8--91W全职短线--回血至89W,看脸炒菜的青哥
2024-06-12 19:59,今晚重要消息！今天是6月12号周三晚上，市场爆出了4个最新消息，工信部、央行重磅发声。16家上市公司发布了相关的公告，北向资金流,龙霸股市
2024-06-12 19:58,缩量上涨就是耍流氓,空袭大哥_V5
2024-06-12 19:58,高盛了吗#高盛发声：中国市场已现复苏信号#,赤色之歌
2024-06-12 19:57,A股：明天要坐稳扶好！,龙霸股市
2024-06-12 19:56,增量匮乏，但底部上来的巨量获利盘却还没消化，短线反弹一会就会继续下跌，最好的行情,莫名其妙被改名
2024-06-12 19:51,明天新能源汽车，不知道会不会挺起腰杠子，药明法案作废，大概率可以冲一下，医药大消,未来穿越者
2024-06-12 19:45,6月13日上证指数预测,韭皇韭黄
2024-06-12 19:45,明日大盘反弹,大A走势
2024-06-12 19:43,没错，模拟盘用已经满仓[奸笑]#高盛发声：中国市场已现复苏信号#,股友31L2529z91
2024-06-12 19:43,缩成6920后会越来越少？,有魄力的姜鸣9
2024-06-12 19:42,最新消息！今天是6月12号晚上刚得知一个重要消息，欧盟搞事情，让人异常气愤，到底发生什么？马上告诉给所有人：,龙头股打板
2024-06-12 19:41,哈哈哈哈#高盛发声：中国市场已现复苏信号#,日月北斗星
2024-06-12 19:39,去年八月份跌到现在了，太绝了,飞飚猛牛
2024-06-12 19:39,又是缩量反弹！缩量反弹只有两种走法,橙先生的视界
2024-06-12 19:38,这是要出货吧还是让韭菜进去抄底被收割一波后，进去抄散户的带血筹码吧。俗话说得好，,路不语
2024-06-12 19:36,药明系危机解除？背后的事情没这么简单,指汇盈
2024-06-12 19:36,6月12日小龙收评（坐观万象）,小龙先森哥
2024-06-12 19:34,[图片],保证不亏钱
2024-06-12 19:31,$上证指数(SH000001)$,铭伟99999
2024-06-12 19:30,国外技行的言论听下可以但别太当真！#高盛发声：中国市场已现复苏信号#,股友y0q3788701
2024-06-12 19:26,所有均线趋势全部向下，必破3000。,贵州黔南手机网友
2024-06-12 19:25,明天大盘会下探3000点，应该会跌破3000点,随心自由
2024-06-12 19:24,一手好牌打的稀烂,追求狐狸的狼
2024-06-12 19:23,这根阳线就是下跌中继,热情的西门宜仲1
2024-06-12 19:22,主升斗金炒股之旅（附.股6.13）,主升斗金
2024-06-12 19:18,足球想要晋级要看别人的脸色，股市要涨也要看别人的脸色。,飞黄高升de宁风致
2024-06-12 19:16,实现概率80%,韭菜开花时
2024-06-12 19:16,不会买带芯，带微的股票,天大酒店
2024-06-12 19:16,继续跌一周，大a就是怕涨，喜跌！,老白菜黄叶了
2024-06-12 19:15,#布局港股科技#港股“又到“上车”时点了！互联网标的又便宜了，捡金子吗？,骑牛看熊
2024-06-12 19:15,2024年06月12日盘后，多家上市公司发布重大公告，股民朋友留意！,龙头股打板
2024-06-12 19:14,高盛要出货了#高盛发声：中国市场已现复苏信号#,小1号
2024-06-12 19:10,越南女首富张美兰认罪　愿还钱盼避过死劫,玉玉生辉
2024-06-12 19:10,#高盛发声：中国市场已现复苏信号#[卖出][卖出][卖出][卖出][卖出][卖出,诚实的水叶星15
2024-06-12 19:08,一方面微小盘下跌，一方面两创新股爆炒，到底是谁不理智,天大酒店
2024-06-12 19:08,白酒、半导体小跌，可以抄底了？,戴少然
2024-06-12 19:07,最惨就是买了券商，要利好没有，利空烦事一堆！！！新低再新低！！！牛逼,善良的可如鹰
2024-06-12 19:06,财联社意外揭示了一则量化收割散户的真相，其背后的基石并非每秒高达300笔的高频交,充满希望的人
2024-06-12 19:06,这点点成交量，明天又是黑周四吧。成交量实在太小了，看来是量化有所收敛，明天肯定分,趋势节奏哥
2024-06-12 19:05,财联社意外揭示了一则量化收割散户的真相，其背后的基石并非每秒高达300笔的高频交,充满希望的人
2024-06-12 19:05,明天大盘走势分析：金融市场“春晚”即将开播,风浪越大越精神
2024-06-12 19:03,6.12收评 大盘缩量反弹，5月金融数据公布,短线实盘狙击6
2024-06-12 19:02,高盛虚拟仓已经满仓#高盛发声：中国市场已现复苏信号#,威宁由资
2024-06-12 19:02,指数马上3000，里面的资金似乎没那么害怕了，开始有从高往低切的迹象，从之前涨的,薛定谔的茅
2024-06-12 19:02,还只是反弹，新的上涨要等，耐心等,股虫已老2
2024-06-12 19:01,大盘成交量太小了，明天估计又是三千多股下跌。,股市节奏哥
2024-06-12 19:00,如果高盛大量买中国股票，说明市场复苏了！#高盛发声：中国市场已现复苏信号#,gyz886
2024-06-12 18:57,明天记得跑,经纶广进的刘正风
2024-06-12 18:55,低仓位操作，随时应对极端变化，不贪，不重仓！趋势，趋势，还是趋势[让我看看][让,心路散修
2024-06-12 18:53,明天长阳，收盘3075.,金陵重八
2024-06-12 18:52,[赞]#高盛发声：中国市场已现复苏信号#,Jim1
2024-06-12 18:51,方正证券，持股中。,北海长亭V
2024-06-12 18:48,石油股一涨，其它股分时就往下，谁能说下为什么，每天如此,股友3261L8q960
2024-06-12 18:48,大涨开始#高盛发声：中国市场已现复苏信号#,金玉民丰de孙悟空
2024-06-12 18:48,没量，玩个啥？,会飞的鱼abc
2024-06-12 18:44,不需要理由#高盛发声：中国市场已现复苏信号#,天天打假
2024-06-12 18:43,$上证指数(SH000001)$,股友cV0LxU
2024-06-12 18:43,可以关注我南城释小龙以获得更多咨询；很多人不愿意相信真相，之前我南城释小龙反复强,南城释小龙
2024-06-12 18:43,不出现大阴线，绝对不能进，恐慌盘必须出来,大道至简大道至简
2024-06-12 18:42,即使市场复苏，但国内外经济仍然相当严峻，大盘尚需时日#高盛发声：中国市场已现复苏,心倒了扶不起
2024-06-12 18:42,5月新能源零售渗透率达47%，创月度新高,老道财经666
2024-06-12 18:40,6月会先大涨一波,猫神小师妹
2024-06-12 18:40,指数是涨的，我确是亏的。,能干市场纠正大师
2024-06-12 18:38,6/12龙虎榜详细分解,板王_春天哥_实盘
2024-06-12 18:37,现在还是空仓没买卖，大盘大概率60分钟还有一到二个底，如果不达成同步下跌，估计下,渔夫a
2024-06-12 18:37,44回:悄然上行！,阿冰投研
2024-06-12 18:34,今天大盘微涨，主要还是微盘反弹加煤炭石油电力撑住股指，其中陕西煤业和长江电力，中,蓝翅飞狼
2024-06-12 18:34,炒个股，愣是搞的如同在ICU抢救危重病人,不春雪
2024-06-12 18:34,看到指数走出自己的行情，不受外围影响，还是值得期待的。,文武不败
2024-06-12 18:32,A股新晋股王长江电力。中国de纳斯达克赶超英伟达指日可待！老大爷10年前忘记账户,幸福的冷兰芳1
2024-06-12 18:31,A股周三收评：落袋！落袋！,预市未来
2024-06-12 18:30,6月12日上市公司刚刚发布重要公告！一、利好公告1，ST易购：董事长、副总裁等拟,赵灵儿笔记
2024-06-12 18:29,往往人觉得无量要看跌，我觉得明天继续涨，让人看涨时，他就跌了,被上帝爱的人
2024-06-12 18:29,两市成交不足七千亿，北向成交1100亿，量化成交3000亿，还有2800亿是其他,穿过表象看真实
2024-06-12 18:27,A股：历史已经在重演，做好准备吧,龙头打板战法
2024-06-12 18:25,明天大盘冲高回落,股惑人笙
2024-06-12 18:23,实盘30万挑战3千万（第108天）,方思洁
2024-06-12 18:23,早就说过从2635反抽以来上证打破了最多三连阴的规律，出现了四连阴这就意味着前期,经纶民丰想梦竹
2024-06-12 18:22,反弹迹象浮出，多板块回暖，接下来大盘要迎来大动作,qnrwz168
2024-06-12 18:21,【欧奈尔每日市场回顾-24/06/12】能源，媒体和机器设备领涨,威廉欧奈尔
2024-06-12 18:21,早就说过从2635反抽以来上证打破了最多三连阴的规律，出现了四连阴这就意味着前期,是该醒来了
2024-06-12 18:20,怎么玩？这就是价值投资，长期那些大白马不动，除了一直跌，根本不涨,法外狂徒刘十亿
2024-06-12 18:19,A股：我在这里明确的告诉大家：明天周四的行情可能会让大部分人失望了！,金选龙头先生
2024-06-12 18:19,以后小票2000万成交额都没有,七个涨停翻倍吧
2024-06-12 18:17,黎明前的黑暗，并且最低迷的时候已经过去了】,抄底大A
2024-06-12 18:11,2024年06月12日大盘总结（预测准确）及06月13日大盘预测,坚定信仰者
2024-06-12 18:09,今天这种缩量大风车式反弹，就注定后面跌的时候不亚于月初这波下跌。,赞我的人赚大钱
2024-06-12 18:09,中国市场用外国投资公司评价？哪来的资格#高盛发声：中国市场已现复苏信号#,你吵他低他吵你家
2024-06-12 18:09,明天6月13号，最具有爆发潜力的四大板块，建议收藏！,龙头股打板
2024-06-12 18:07,#3000点保卫战又打响？底部在哪？#,功夫熊猫Hi
2024-06-12 18:07,距离2024年电力变压器行业年度盛会仅剩九天！,深圳CBD
2024-06-12 18:06,AI时代，科技引领生活！,烈雄之路
2024-06-12 18:06,24年6月12日，周三财经消息：,龙头股打板
2024-06-12 18:05,6月12：情绪高潮，风格切换，新周期确立？可以重仓吗？,老谷炒股
2024-06-12 18:05,市场全天震荡分化，沪指反弹，创业板指调整。大小指数走势分化，小盘股继续活跃。盘面,我一直在找股票
2024-06-12 18:04,苹果蹭上AI，市值飙涨1.5万亿元，机会来了？,豆包有力量
2024-06-12 18:01,《论量化交易对 A 股市场的危害及取消之必要》,加峰基金
2024-06-12 18:00,明天继续回血[兴奋][加油]#高盛发声：中国市场已现复苏信号#,广西小鳄鱼
2024-06-12 17:57,生产的没问题，卖的没问题，买的自己负责[大笑],重生P
2024-06-12 17:55,输入标题让观点更闪亮！,一姐统江湖
2024-06-12 17:55,赵志宏，双杰集团董事局主席。今天上午，双杰集团内蒙古双杰塞都电气有限公司数字化工,深圳CBD
2024-06-12 17:54,这个位置稳住散户。,看好大花猫
2024-06-12 17:54,安娜,如月如歌
2024-06-12 17:53,A股三大指数涨跌不一，30年国债ETF(511090)小幅回调,30年国债ETF
2024-06-12 17:52,【鸿磐复盘】2024年6月12日,大连鸿磐投资
2024-06-12 17:51,量价势是什么每天看盘看什么协和电子,个股开盘八法
2024-06-12 17:50,有没有和我一样大盘跌能赚到钱大盘涨了反而亏钱了,快回本了别砸了
2024-06-12 17:48,药明康德翻身战：生物安全法案搁浅，股民的春天来了？,龙女论股
2024-06-12 17:46,又可以跌三天了,蓝天的周南
2024-06-12 17:45,重要信号！全仓买入！,恒生科技指数ETF
2024-06-12 17:44,上证指数月金叉后看跌,东函西数
2024-06-12 17:44,高盛说中国银行股风险大就是胡说八道，说经济复苏就是有道理，典型的阿Q#高盛发声：,强势M股
2024-06-12 17:41,钱袋子出现，一大早基本上就可以抓当天的涨停,菲尔泰勒金融工作室
2024-06-12 17:37,贪婪流开篇：百万p子系列,作手平一
2024-06-12 17:36,上证日线顶背离调整第十六天,顺势浪潮
2024-06-12 17:34,药明康德盘中大幅拉升，一度涨近9%！,今日察言
2024-06-12 17:33,刚刚！药明康德突传重磅消息！对A股影响多大？,龙行天下虎L
2024-06-12 17:32,2024.6.12号复盘笔记和明日策略,葫芦大侠侠
2024-06-12 17:31,A股收评：上证震荡反弹0.31%，两市成交金额不足7000亿！,今日察言
2024-06-12 17:22,这个成交量、看来量化玩完了？,生机积玉得任我行
2024-06-12 17:22,有收到券商让激活闲置股票账户的，请发一下信息，收集信息进行判断,powerjia
2024-06-12 17:22,上证指数目前周线也是处在重要的支撑位置附近，回踩20周均线，连续四周的回调，目前,zzz风情云雾
2024-06-12 17:20,股市风云下的反思：一证券跌停背后的故事与影响,深沉的洪莉萍
2024-06-12 17:19,拉银行石油煤炭，绝对诱多，市场完全不跟，没有成交量,该出手时不含糊
2024-06-12 17:16,一月：增量资金已在路上二月：增量资金也在路上三月：增量资金已在路上四月：增量资金,小六和阿梨
2024-06-12 17:16,周三复盘06~12,龙哥论市
2024-06-12 17:05,6.12  早评   微盘股的超跌反弹行情，谁踏准了？,不喝啤酒的啤酒肚
2024-06-12 17:05,大盘指数在底部区域应坚决停止做空机制，冲上万点可考虑做空机制，必须提振股市人气！,基民h6enmo
2024-06-12 17:03,20240613-卧龙每日复盘~大盘在3000点最后的倔强？！,卧龙说股到金
2024-06-12 16:59,复盘一下我今天的操作#复盘记录#,长青藤资产
2024-06-12 16:58,收评先说操作，我今天没下手，原因很简单，3003没到，并且在下午大盘连续上攻30,小白兔爱吃肉1
2024-06-12 16:55,收市盘点：次新股集体异动，什么情况？,财富视点直播
2024-06-12 16:55,重磅消息，中核集团要推动可控核聚变工程化商业化！,龙头股打板
2024-06-12 16:53,明天必须收回3040。否则危险了！,静静爱久久
2024-06-12 16:51,稍安勿躁，耐心等待,股事日记
2024-06-12 16:51,缩量小羊，明天破3000？,深情的诺亚艾玛
2024-06-12 16:48,开始企稳绝大多数板块和个股都回调到或超过上次回调的低点区域，大盘也到了几次回调的,掌握股市规律
2024-06-12 16:47,有没有大神告诉我一下，为什么主力天天流出啊,财运积玉的比比东
2024-06-12 16:46,早上万丰格局了一会走下坡路跑了，中晶赚个手续费跑路，吸了点好上汉商,st拉萨第三小分队队长
2024-06-12 16:46,反弹后继续往下，未止跌看2984附近,一条上岸的鱼
2024-06-12 16:45,A股：大反攻，山雨欲来风满楼！,龙霸股市
2024-06-12 16:44,明天周四，量化大爷的好日子。,老韭菜的春夏秋冬
2024-06-12 16:43,上证主板指数我的判断还是有问题！就是量有问题如果今天都不放量，是主力都不想进的问,北哥抓妖纪
2024-06-12 16:42,龙源技术公司与股票代码001289龙源电力公司存在一定关联关系吗？目前龙源电力市,突破联盟
2024-06-12 16:41,关停量化一年，外资就敢来做长线,少而精
2024-06-12 16:40,不玩假股票，腰不酸，腿不疼,投机倒把是主流
2024-06-12 16:39,论小盘股投资分析,范庄小李
2024-06-12 16:39,A股：大反攻，山雨欲来风满楼,龙头股打板
2024-06-12 16:38,小盘股今天是止跌了，但是接下来会怎么做？要不要趁着这个止跌或接下来的反弹，赶紧卖,范庄小李
2024-06-12 16:38,葛大大的25万实盘记录，当前130万（06月12日）,葛币姐
2024-06-12 16:38,复盘一下我今天的操作#复盘记录#,liopply
2024-06-12 16:38,开盘前瞻：沪指3000点附近略显支撑，能有反弹行情吗？,财富视点直播
2024-06-12 16:37,鸡肋行情，慢慢阴跌！,趋势为王尽善尽美
2024-06-12 16:37,这次猛，能反弹到多少？,参与就是套子
2024-06-12 16:36,A股：这样的走势太精彩了，看空的哭了、看多的笑了，明天这样走,主力研究所老赵
2024-06-12 16:34,他是想解套#高盛发声：中国市场已现复苏信号#,随遇而安123_0
2024-06-12 16:30,A股：预判全对，周三收评，（6月12号）成交量不及7000亿！！！,A神长红九哥
2024-06-12 16:27,大盘别着急下周期交周；下周二18号；是个下跌小窗口；短期扔以震荡；反复腾挪为主；,为你筹谋79118
2024-06-12 16:25,缩量的下跌小阳线预示着什么,股友NYoddb
2024-06-12 16:24,关于草船借箭的思考,高拋ALVMW
2024-06-12 16:24,今天管理层和外资机构发声为A股撑腰，助推市场复苏上涨！,龙头股打板
2024-06-12 16:23,今天大A走势，让我惊喜不已，你们知道为什么吗？,股侠katia
2024-06-12 16:21,好多唱多的大佬！真的要涨了吗？,枫桥六叔
2024-06-12 16:20,6.12：A股，转折点已经出现，周四有望继续上涨,老船长看盘
2024-06-12 16:19,A股：大反攻，山雨欲来风满楼！,暴涨神算鬼哥
2024-06-12 16:18,。#高盛发声：中国市场已现复苏信号#,基民PXc0az
2024-06-12 16:16,证明没到底#高盛发声：中国市场已现复苏信号#,股友7758I0152n
2024-06-12 16:15,精确定位止跌点,稳健胡策略
2024-06-12 16:13,今天的走势太精彩了，看空的哭了，看多的笑了。明天A股这样走。。,乐于助人的平民
2024-06-12 16:12,还有一个跌,买股赚买基亏
2024-06-12 16:12,突发！万科疯狂出清成都整栋物业，要求“必须全款”！,白马飞奔黑马过林
2024-06-12 16:09,关于冷静与躺平的讨论,高拋ALVMW
2024-06-12 16:09,“国产数据库第一股”达梦数据登陆科创板 一签可赚超10万元,加峰基金
2024-06-12 16:08,明天要大涨,股市王语嫣
2024-06-12 16:08,可以考虑逢低布局。因为欧洲降息。美国江西不远了。所以股市应该有反弹。[大笑][大,股友195V39M932
2024-06-12 16:08,30F三卖,股道摸象
2024-06-12 16:08,6月12日股市收评,升涨有序
2024-06-12 16:07,继续耐心等待！让机构和主力先自己玩着，我们散户别碰！,伟大的灵魂
2024-06-12 16:06,该起来了#高盛发声：中国市场已现复苏信号#,股友2a0x089353
2024-06-12 16:04,A股三大指数涨跌不一：成交额不足7000亿 文化传媒板块大涨,加峰基金
2024-06-12 16:03,大盘正在四浪反弹，结束后还会下跌。需要重点关注的是牛熊分界线已开始趋向走平，完成,波浪大神
2024-06-12 16:03,(生物安全法案)流产，医药板块迎机遇？,股海明灯万人迷
2024-06-12 16:02,柳叶刀重磅：“我们其实一直都应担忧甲型H5N1禽流感”，中牧股份,股友yqDSLL0325
2024-06-12 16:02,量化威武！,青鸾骑螭龙
2024-06-12 16:02,利空来了大A明天先跌为敬,抓你的温
2024-06-12 16:02,6万价投Day48，,一6w实盘价投一
2024-06-12 16:02,大盘反弹到3152.46点，你觉得哪些板块哪个股会大涨，来，告诉你,摩羯海星
2024-06-12 16:01,今天红是为了明天周四大绿特绿？,原来鲜
2024-06-12 16:00,阳线同样是给你跑的，不是给你追的，不要反了。,稀琦股怪
2024-06-12 15:58,ST再掀涨停潮，敢追吗？,老哥低吸
2024-06-12 15:57,调查贴：截止目前您亏了多少？,缠妖术
2024-06-12 15:55,虽然大跌还在后面，但短线反弹总是有的，记得，赚了就跑，大都一日游！,摩羯海星
2024-06-12 15:55,港股今天的大跌是左侧建仓良机,炒股好玩W
2024-06-12 15:52,即使震荡下行结构，也随时会有一根中阳或大阳线，短线不要放弃手中筹码！,摩羯海星
2024-06-12 15:51,由一位女明星想到防范情绪失控的管理,高拋ALVMW
2024-06-12 15:51,A股缩量不足7000亿微涨9点，4000家飘红的原因，明天还能继续红吗,龙霸股市
2024-06-12 15:50,股市有这些主力在，永远别想涨上去。,W1515511255
2024-06-12 15:49,普涨，能否有持续性！,普济富甲
2024-06-12 15:48,说一下大盘，今天两市继续缩量100多亿，现在不清楚是不是因为限制量化交易导致的，,O豁帅得一匹690
2024-06-12 15:48,明天礼拜四，又要开阴了,股友GKCIDD
2024-06-12 15:48,2024年6月12号复盘及个股走势预测,青岛鹏哥
2024-06-12 15:47,久违的红盘能持续多久？,跌无可跌才能买
2024-06-12 15:47,短线交易，牢记八句量价口诀！,股友HK60828
2024-06-12 15:45,今天横盘震荡，符合预计行情，尤其是深证行情，一天几乎没怎么动。模拟图上午有点乱，,秦皇岛阳阳6831
2024-06-12 15:45,调整完了？还能继续向上？↑……,第N号交易员
2024-06-12 15:44,可以抄底了#高盛发声：中国市场已现复苏信号#,善良的浪之城10
2024-06-12 15:43,今晚美联储！呵呵呵！加息，A股没有前几次反应那么厉害了！应该不怎么跌！减息！呵呵,广州控股股东
2024-06-12 15:42,东方财富手机版有选股功能吗？,平常心D股民
2024-06-12 15:42,清华女博士终于发声：中国股市的钱都被谁赚走了？别再执迷不悟了,多肉话题君
